City,Time,O3,PM2.5,PM10,CO,SO2,NO2,Temp,RHum,WSpd,O3_P1,O3_P4,O3_P8,O3_P24,PM2.5_P1,PM2.5_P4,PM2.5_P8,PM2.5_P24
Denver,2022-02-01 06:00:00+00:00,0.037,3.8,16.0,0.14,0.0,0.008,-1.0,61.0,22.3,0.03775,0.04,0.0305,0.0225,3.625,3.1,3.7,4.55
Denver,2022-02-01 09:00:00+00:00,0.03775,3.625,16.5,0.14,0.0,0.008,-3.1,71.0,24.1,0.0385,0.037,0.031,0.025,3.45,3.2,3.9,4.1
Denver,2022-02-01 08:00:00+00:00,0.0385,3.45,17.0,0.14,0.0,0.008,-2.5,71.0,20.5,0.03925,0.04,0.034,0.031,3.275,3.1,3.5,2.8
Denver,2022-02-01 07:00:00+00:00,0.03925,3.275,17.5,0.14,0.0,0.008,-2.4,67.0,16.6,0.04,0.03,0.037,0.033,3.1,3.5,3.5,2.45
Denver,2022-02-01 10:00:00+00:00,0.04,3.1,18.0,0.14,0.0,0.008,-3.3,48.0,22.3,0.037,0.0305,0.037,0.035,3.2,3.7,3.5,2.1
Denver,2022-02-01 11:00:00+00:00,0.037,3.2,18.0,0.15,0.0,0.011,-4.2,53.0,20.5,0.04,0.031,0.032,0.034,3.1,3.9,3.9,2.0
Denver,2022-02-01 12:00:00+00:00,0.04,3.1,15.0,0.15,0.0,0.008,-5.0,66.0,16.6,0.03,0.034,0.0315,0.032,3.5,3.5,3.8499999999999996,2.0
Denver,2022-02-01 13:00:00+00:00,0.03,3.5,20.0,0.21,0.0,0.016,-7.0,65.0,9.4,0.0305,0.037,0.031,0.032,3.7,3.5,3.8,2.2
Denver,2022-02-01 14:00:00+00:00,0.0305,3.7,22.5,0.215,0.0,0.0155,-6.7,67.0,11.2,0.031,0.037,0.03,0.031,3.9,3.5,3.5,2.6
Denver,2022-02-01 15:00:00+00:00,0.031,3.9,25.0,0.22,0.0,0.015,-5.1,67.0,11.2,0.034,0.032,0.025,0.032,3.5,3.9,4.0,2.6
Denver,2022-02-01 16:00:00+00:00,0.034,3.5,19.0,0.24,0.0,0.012,-3.3,58.0,14.8,0.037,0.0315,0.022,0.033,3.5,3.8499999999999996,4.3,3.0
Denver,2022-02-01 17:00:00+00:00,0.037,3.5,22.0,0.27,0.0,0.009,-2.0,47.0,13.0,0.037,0.031,0.0225,0.035,3.5,3.8,3.95,2.9
Denver,2022-02-01 18:00:00+00:00,0.037,3.5,26.0,0.24,0.0,0.01,-1.1,44.0,14.8,0.032,0.03,0.023,0.036,3.9,3.5,3.6,3.0
Denver,2022-02-01 19:00:00+00:00,0.032,3.9,29.0,0.35,0.0,0.013,-0.7,46.0,16.6,0.0315,0.025,0.027,0.037,3.8499999999999996,4.0,4.3,3.4
Denver,2022-02-01 20:00:00+00:00,0.0315,3.8499999999999996,23.0,0.365,0.0,0.0154,-1.2,53.0,22.3,0.031,0.022,0.023,0.037,3.8,4.3,5.0,3.4
Denver,2022-02-01 21:00:00+00:00,0.031,3.8,17.0,0.38,0.0,0.0178,-2.4,59.0,18.4,0.03,0.0225,0.02,0.038,3.5,3.95,5.0,3.1
Denver,2022-02-01 22:00:00+00:00,0.03,3.5,13.0,0.2,0.0,0.020200000000000003,-2.3,59.0,20.5,0.025,0.023,0.0225,0.037,4.0,3.6,4.55,2.8
Denver,2022-02-01 23:00:00+00:00,0.025,4.0,12.0,0.22,0.0,0.022600000000000002,-3.9,73.0,18.4,0.022,0.027,0.025,0.034,4.3,4.3,4.1,3.5
Denver,2022-02-02 00:00:00+00:00,0.022,4.3,12.0,0.25,0.0,0.025,-4.4,73.0,13.0,0.0225,0.023,0.031,0.03,3.95,5.0,2.8,3.3
Denver,2022-02-02 01:00:00+00:00,0.0225,3.95,10.0,0.22,0.0,0.0235,-5.3,89.0,11.2,0.023,0.02,0.033,0.027,3.6,5.0,2.45,4.5
Denver,2022-02-02 02:00:00+00:00,0.023,3.6,8.0,0.19,0.0,0.022,-5.8,97.0,16.6,0.027,0.0225,0.035,0.025,4.3,4.55,2.1,4.7
Denver,2022-02-02 03:00:00+00:00,0.027,4.3,9.0,0.17,0.0,0.014,-6.1,98.0,14.8,0.023,0.025,0.034,0.024,5.0,4.1,2.0,3.6
Denver,2022-02-02 04:00:00+00:00,0.023,5.0,11.0,0.17,0.0,0.011,-6.8,96.0,18.4,0.02,0.031,0.032,0.021,5.0,2.8,2.0,4.0
Denver,2022-02-02 05:00:00+00:00,0.02,5.0,12.0,0.17,0.0,0.010333333333333333,-6.7,96.0,24.1,0.0225,0.033,0.032,0.016,4.55,2.45,2.2,4.4
Denver,2022-02-02 06:00:00+00:00,0.0225,4.55,11.0,0.17,0.0,0.009666666666666665,-8.1,91.0,24.1,0.025,0.035,0.031,0.013,4.1,2.1,2.6,5.0
Denver,2022-02-02 07:00:00+00:00,0.025,4.1,10.0,0.17,0.0,0.009,-9.0,89.0,24.1,0.031,0.034,0.032,0.019,2.8,2.0,2.6,4.7
Denver,2022-02-02 08:00:00+00:00,0.031,2.8,7.0,0.16,0.0,0.006,-9.2,88.0,18.4,0.033,0.032,0.033,0.012,2.45,2.0,3.0,5.7
Denver,2022-02-02 09:00:00+00:00,0.033,2.45,6.5,0.175,0.0,0.006,-9.5,87.0,14.8,0.035,0.032,0.035,0.008,2.1,2.2,2.9,7.35
Denver,2022-02-02 10:00:00+00:00,0.035,2.1,6.0,0.19,0.0,0.006,-10.4,89.0,14.8,0.034,0.031,0.036,0.004,2.0,2.6,3.0,9.0
Denver,2022-02-02 11:00:00+00:00,0.034,2.0,6.0,0.2,0.0,0.008,-11.1,86.0,27.7,0.032,0.032,0.037,0.006,2.0,2.6,3.4,9.9
Denver,2022-02-02 12:00:00+00:00,0.032,2.0,7.0,0.21,0.0,0.009,-11.3,85.0,29.5,0.032,0.033,0.037,0.002,2.2,3.0,3.4,9.9
Denver,2022-02-02 13:00:00+00:00,0.032,2.2,6.0,0.22,0.0,0.009,-11.8,85.0,20.5,0.031,0.035,0.038,0.002,2.6,2.9,3.1,10.1
Denver,2022-02-02 14:00:00+00:00,0.031,2.6,5.0,0.22,0.0,0.009,-11.9,86.0,18.4,0.032,0.036,0.037,0.004,2.6,3.0,2.8,12.3
Denver,2022-02-02 15:00:00+00:00,0.032,2.6,5.0,0.23,0.0,0.008,-12.0,85.0,16.6,0.033,0.037,0.034,0.013,3.0,3.4,3.5,10.7
Denver,2022-02-02 16:00:00+00:00,0.033,3.0,6.0,0.21,0.0,0.008,-12.0,84.0,13.0,0.035,0.037,0.03,0.021,2.9,3.4,3.3,10.5
Denver,2022-02-02 17:00:00+00:00,0.035,2.9,5.0,0.2,0.0,0.006,-12.1,81.0,7.6,0.036,0.038,0.027,0.025,3.0,3.1,4.5,11.2
Denver,2022-02-02 18:00:00+00:00,0.036,3.0,7.0,0.18,0.0,0.005,-11.4,80.0,7.6,0.037,0.037,0.025,0.0245,3.4,2.8,4.7,9.4
Denver,2022-02-02 19:00:00+00:00,0.037,3.4,8.0,0.18,0.0,0.005,-10.9,76.0,7.6,0.037,0.034,0.024,0.024,3.4,3.5,3.6,7.9
Denver,2022-02-02 20:00:00+00:00,0.037,3.4,9.0,0.19,0.0,0.005,-11.0,79.0,9.4,0.038,0.03,0.021,0.0235,3.1,3.3,4.0,13.2
Denver,2022-02-02 21:00:00+00:00,0.038,3.1,9.0,0.19,0.0,0.005,-10.6,79.0,9.4,0.037,0.027,0.016,0.023,2.8,4.5,4.4,16.2
Denver,2022-02-02 22:00:00+00:00,0.037,2.8,7.0,0.21,0.0,0.005,-10.9,82.0,11.2,0.034,0.025,0.013,0.019,3.5,4.7,5.0,19.4
Denver,2022-02-02 23:00:00+00:00,0.034,3.5,9.0,0.22,0.0,0.008,-12.2,83.0,14.8,0.03,0.024,0.019,0.011,3.3,3.6,4.7,21.8
Denver,2022-02-03 00:00:00+00:00,0.03,3.3,7.0,0.24,0.0,0.011,-13.6,82.0,11.2,0.027,0.021,0.012,0.002,4.5,4.0,5.7,24.2
Denver,2022-02-03 01:00:00+00:00,0.027,4.5,8.0,0.21,0.0,0.013,-15.0,84.0,5.4,0.025,0.016,0.008,0.001,4.7,4.4,7.35,27.3
Denver,2022-02-03 02:00:00+00:00,0.025,4.7,9.0,0.21,0.0,0.016,-17.7,84.0,13.0,0.024,0.013,0.004,0.001,3.6,5.0,9.0,28.6
Denver,2022-02-03 03:00:00+00:00,0.024,3.6,7.0,0.2,0.0,0.018,-19.8,83.0,7.6,0.021,0.019,0.006,0.002,4.0,4.7,9.9,31.5
Denver,2022-02-03 04:00:00+00:00,0.021,4.0,9.0,0.21,0.0,0.021,-19.0,85.0,9.4,0.016,0.012,0.002,0.002,4.4,5.7,9.9,33.2
Denver,2022-02-03 05:00:00+00:00,0.016,4.4,8.0,0.21,0.0,0.0235,-20.6,83.0,7.6,0.013,0.008,0.002,0.003,5.0,7.35,10.1,20.700000000000003
Denver,2022-02-03 06:00:00+00:00,0.013,5.0,8.0,0.25,0.0,0.026,-21.6,82.0,7.6,0.019,0.004,0.004,0.004,4.7,9.0,12.3,8.2
Denver,2022-02-03 07:00:00+00:00,0.019,4.7,8.0,0.23,0.0,0.02,-20.1,83.0,7.6,0.012,0.006,0.013,0.008,5.7,9.9,10.7,6.6
Denver,2022-02-03 08:00:00+00:00,0.012,5.7,9.0,0.28,0.0,0.024,-18.8,84.0,5.4,0.008,0.002,0.021,0.003,7.35,9.9,10.5,6.5
Denver,2022-02-03 09:00:00+00:00,0.008,7.35,11.0,0.30500000000000005,0.0,0.0285,-19.7,83.0,7.6,0.004,0.002,0.025,0.002,9.0,10.1,11.2,6.2
Denver,2022-02-03 10:00:00+00:00,0.004,9.0,13.0,0.33,0.0,0.033,-18.5,86.0,0.0,0.006,0.004,0.0245,0.001,9.9,12.3,9.4,5.9
Denver,2022-02-03 11:00:00+00:00,0.006,9.9,14.0,0.28,0.0,0.031,-19.7,83.0,0.0,0.002,0.013,0.024,0.007,9.9,10.7,7.9,5.3
Denver,2022-02-03 12:00:00+00:00,0.002,9.9,15.0,0.45,0.0,0.037,-19.8,83.0,0.0,0.002,0.021,0.0235,0.002,10.1,10.5,13.2,5.3
Denver,2022-02-03 13:00:00+00:00,0.002,10.1,15.0,0.7,0.0,0.038,-22.4,81.0,9.4,0.004,0.025,0.023,0.002,12.3,11.2,16.2,5.2
Denver,2022-02-03 14:00:00+00:00,0.004,12.3,19.0,1.21,0.001,0.038,-22.3,82.0,7.6,0.013,0.0245,0.019,0.0115,10.7,9.4,19.4,5.050000000000001
Denver,2022-02-03 15:00:00+00:00,0.013,10.7,16.0,0.52,0.001,0.028,-21.6,82.0,9.4,0.021,0.024,0.011,0.021,10.5,7.9,21.8,4.9
Denver,2022-02-03 16:00:00+00:00,0.021,10.5,16.0,0.4,0.0,0.021,-15.9,87.0,0.0,0.025,0.0235,0.002,0.03,11.2,13.2,24.2,4.8
Denver,2022-02-03 17:00:00+00:00,0.025,11.2,20.0,0.43,0.0,0.02,-14.4,87.0,14.8,0.0245,0.023,0.001,0.038,9.4,16.2,27.3,5.2
Denver,2022-02-03 18:00:00+00:00,0.0245,9.4,19.0,0.32,0.0,0.015,-10.5,68.0,9.4,0.024,0.019,0.001,0.042,7.9,19.4,28.6,3.9
Denver,2022-02-03 19:00:00+00:00,0.024,7.9,20.0,0.27,0.0,0.016,-7.3,46.0,0.0,0.0235,0.011,0.002,0.043,13.2,21.8,31.5,3.7
Denver,2022-02-03 20:00:00+00:00,0.0235,13.2,34.0,0.55,0.0,0.035,-6.0,38.0,7.6,0.023,0.002,0.002,0.045,16.2,24.2,33.2,3.45
Denver,2022-02-03 21:00:00+00:00,0.023,16.2,34.0,0.56,0.0,0.038,-5.4,38.0,9.4,0.019,0.001,0.003,0.047,19.4,27.3,20.700000000000003,3.2
Denver,2022-02-03 22:00:00+00:00,0.019,19.4,34.0,0.6,0.0,0.044,-5.3,37.0,7.6,0.011,0.001,0.004,0.041,21.8,28.6,8.2,3.7
Denver,2022-02-03 23:00:00+00:00,0.011,21.8,35.0,0.6,0.0,0.049,-5.7,40.0,11.2,0.002,0.002,0.008,0.038,24.2,31.5,6.6,4.1
Denver,2022-02-04 00:00:00+00:00,0.002,24.2,38.0,0.64,0.0,0.055,-9.2,65.0,5.4,0.001,0.002,0.003,0.002,27.3,33.2,6.5,7.1
Denver,2022-02-04 01:00:00+00:00,0.001,27.3,45.0,0.75,0.0,0.058,-10.9,66.0,11.2,0.001,0.003,0.002,0.001,28.6,20.700000000000003,6.2,10.5
Denver,2022-02-04 02:00:00+00:00,0.001,28.6,43.0,0.89,0.0,0.056,-14.0,67.0,7.6,0.002,0.004,0.001,0.001,31.5,8.2,5.9,16.5
Denver,2022-02-04 03:00:00+00:00,0.002,31.5,47.0,1.04,0.0,0.057,-12.3,68.0,9.4,0.002,0.008,0.007,0.0015,33.2,6.6,5.3,12.0
Denver,2022-02-04 04:00:00+00:00,0.002,33.2,49.0,1.24,0.0,0.06,-13.1,69.0,9.4,0.003,0.003,0.002,0.002,20.700000000000003,6.5,5.3,7.5
Denver,2022-02-04 05:00:00+00:00,0.003,20.700000000000003,31.5,0.7949999999999999,0.0,0.0505,-14.0,75.0,18.4,0.004,0.002,0.002,0.001,8.2,6.2,5.2,9.4
Denver,2022-02-04 06:00:00+00:00,0.004,8.2,14.0,0.35,0.0,0.041,-13.0,70.0,14.8,0.008,0.001,0.0115,0.002,6.6,5.9,5.050000000000001,8.1
Denver,2022-02-04 07:00:00+00:00,0.008,6.6,11.0,0.3,0.0,0.037,-12.4,67.0,18.4,0.003,0.007,0.021,0.008,6.5,5.3,4.9,5.2
Denver,2022-02-04 08:00:00+00:00,0.003,6.5,11.0,0.32,0.0,0.043,-12.1,67.0,18.4,0.002,0.002,0.03,0.006,6.2,5.3,4.8,5.2
Denver,2022-02-04 09:00:00+00:00,0.002,6.2,11.0,0.365,0.0,0.045,-12.7,67.0,13.0,0.001,0.002,0.038,0.010499999999999999,5.9,5.2,5.2,4.55
Denver,2022-02-04 10:00:00+00:00,0.001,5.9,11.0,0.41,0.0,0.047,-12.5,67.0,16.6,0.007,0.0115,0.042,0.015,5.3,5.050000000000001,3.9,3.9
Denver,2022-02-04 11:00:00+00:00,0.007,5.3,9.0,0.35,0.0,0.039,-12.4,66.0,14.8,0.002,0.021,0.043,0.008,5.3,4.9,3.7,4.5
Denver,2022-02-04 12:00:00+00:00,0.002,5.3,11.0,0.41,0.0,0.046,-12.6,67.0,16.6,0.002,0.03,0.045,0.01,5.2,4.8,3.45,2.9
Denver,2022-02-04 13:00:00+00:00,0.002,5.2,12.0,0.68,0.0,0.049,-11.6,62.0,14.8,0.0115,0.038,0.047,0.018,5.050000000000001,5.2,3.2,2.3
Denver,2022-02-04 14:00:00+00:00,0.0115,5.050000000000001,11.5,0.65,0.0,0.0395,-12.0,63.0,16.6,0.021,0.042,0.041,0.008,4.9,3.9,3.7,3.6
Denver,2022-02-04 15:00:00+00:00,0.021,4.9,11.0,0.62,0.0,0.03,-9.9,59.0,16.6,0.03,0.043,0.038,0.017,4.8,3.7,4.1,3.8
Denver,2022-02-04 16:00:00+00:00,0.03,4.8,14.0,0.37,0.0,0.022,-6.4,48.0,18.4,0.038,0.045,0.002,0.024,5.2,3.45,7.1,4.7
Denver,2022-02-04 17:00:00+00:00,0.038,5.2,20.0,0.28,0.0,0.015,-4.0,44.0,22.3,0.042,0.047,0.001,0.052,3.9,3.2,10.5,2.0
Denver,2022-02-04 18:00:00+00:00,0.042,3.9,15.0,0.24,0.0,0.0155,-0.9,39.0,14.8,0.043,0.041,0.001,0.053,3.7,3.7,16.5,1.5
Denver,2022-02-04 19:00:00+00:00,0.043,3.7,13.0,0.26,0.0,0.016,1.4,34.0,13.0,0.045,0.038,0.0015,0.0545,3.45,4.1,12.0,1.4
Denver,2022-02-04 20:00:00+00:00,0.045,3.45,12.5,0.25,0.0,0.0165,1.4,38.0,18.4,0.047,0.002,0.002,0.056,3.2,7.1,7.5,1.3
Denver,2022-02-04 21:00:00+00:00,0.047,3.2,12.0,0.24,0.0,0.016999999999999998,2.8,37.0,18.4,0.041,0.001,0.001,0.055,3.7,10.5,9.4,1.3
Denver,2022-02-04 22:00:00+00:00,0.041,3.7,17.0,0.34,0.0,0.017499999999999998,4.7,36.0,14.8,0.038,0.001,0.002,0.054,4.1,16.5,8.1,1.25
Denver,2022-02-04 23:00:00+00:00,0.038,4.1,16.0,0.34,0.0,0.018,4.9,36.0,13.0,0.002,0.0015,0.008,0.053,7.1,12.0,5.2,1.2
Denver,2022-02-05 00:00:00+00:00,0.002,7.1,27.0,0.99,0.001,0.034999999999999996,2.8,41.0,13.0,0.001,0.002,0.006,0.0505,10.5,7.5,5.2,1.6
Denver,2022-02-05 01:00:00+00:00,0.001,10.5,27.0,1.16,0.001,0.052,-0.5,48.0,14.8,0.001,0.001,0.010499999999999999,0.048,16.5,9.4,4.55,2.0
Denver,2022-02-05 02:00:00+00:00,0.001,16.5,32.0,1.39,0.002,0.053,-1.7,50.0,13.0,0.0015,0.002,0.015,0.026500000000000003,12.0,8.1,3.9,4.5
Denver,2022-02-05 03:00:00+00:00,0.0015,12.0,24.0,1.0,0.001,0.049,-2.1,54.0,20.5,0.002,0.008,0.008,0.005,7.5,5.2,4.5,7.0
Denver,2022-02-05 04:00:00+00:00,0.002,7.5,16.0,0.61,0.0,0.045,-2.3,54.0,20.5,0.001,0.006,0.01,0.0036666666666666666,9.4,5.2,2.9,7.633333333333334
Denver,2022-02-05 05:00:00+00:00,0.001,9.4,17.0,0.75,0.001,0.044,-2.2,53.0,20.5,0.002,0.010499999999999999,0.018,0.002333333333333333,8.1,4.55,2.3,8.266666666666667
Denver,2022-02-05 06:00:00+00:00,0.002,8.1,14.0,0.61,0.001,0.043,-0.6,46.0,24.1,0.008,0.015,0.008,0.001,5.2,3.9,3.6,8.9
Denver,2022-02-05 07:00:00+00:00,0.008,5.2,10.0,0.38,0.0005,0.039,-1.2,45.0,18.4,0.006,0.008,0.017,0.018,5.2,4.5,3.8,4.8
Denver,2022-02-05 08:00:00+00:00,0.006,5.2,11.0,0.41,0.0,0.041,-1.6,44.0,14.8,0.010499999999999999,0.01,0.024,0.019,4.55,2.9,4.7,4.5
Denver,2022-02-05 09:00:00+00:00,0.010499999999999999,4.55,9.5,0.365,0.0,0.036500000000000005,-2.7,47.0,9.4,0.015,0.018,0.052,0.024,3.9,2.3,2.0,3.45
Denver,2022-02-05 10:00:00+00:00,0.015,3.9,8.0,0.32,0.0,0.032,-2.4,45.0,20.5,0.008,0.008,0.053,0.029,4.5,3.6,1.5,2.4
Denver,2022-02-05 11:00:00+00:00,0.008,4.5,9.0,0.35,0.0,0.038,-1.0,37.0,16.6,0.01,0.017,0.0545,0.036,2.9,3.8,1.4,1.8
Denver,2022-02-05 12:00:00+00:00,0.01,2.9,7.0,0.32,0.0,0.038,-0.4,34.0,14.8,0.018,0.024,0.056,0.034,2.3,4.7,1.3,1.6
Denver,2022-02-05 13:00:00+00:00,0.018,2.3,7.0,0.27,0.0,0.031,-1.5,38.0,7.6,0.008,0.052,0.055,0.028,3.6,2.0,1.3,2.1
Denver,2022-02-05 14:00:00+00:00,0.008,3.6,13.0,0.49,0.0,0.044,1.2,27.0,0.0,0.017,0.053,0.054,0.016,3.8,1.5,1.25,2.4
Denver,2022-02-05 15:00:00+00:00,0.017,3.8,15.0,0.43,0.001,0.036,0.2,38.0,18.4,0.024,0.0545,0.053,0.035,4.7,1.4,1.2,2.2
Denver,2022-02-05 16:00:00+00:00,0.024,4.7,22.0,0.45,0.0,0.031,2.5,30.0,7.6,0.052,0.056,0.0505,0.039,2.0,1.3,1.6,1.8
Denver,2022-02-05 17:00:00+00:00,0.052,2.0,12.0,0.17,0.0,0.004,5.2,27.0,11.2,0.053,0.055,0.048,0.041,1.5,1.3,2.0,1.8
Denver,2022-02-05 18:00:00+00:00,0.053,1.5,11.0,0.18,0.0,0.003,7.8,28.0,22.3,0.0545,0.054,0.026500000000000003,0.042,1.4,1.25,4.5,1.9
Denver,2022-02-05 19:00:00+00:00,0.0545,1.4,8.5,0.185,0.0,0.0025,7.6,28.0,44.6,0.056,0.053,0.005,0.045,1.3,1.2,7.0,1.8
Denver,2022-02-05 20:00:00+00:00,0.056,1.3,6.0,0.19,0.0,0.002,8.2,26.0,35.3,0.055,0.0505,0.0036666666666666666,0.046,1.3,1.6,7.633333333333334,2.0
Denver,2022-02-05 21:00:00+00:00,0.055,1.3,7.0,0.17,0.0,0.002,8.5,27.0,25.9,0.054,0.048,0.002333333333333333,0.048,1.25,2.0,8.266666666666667,1.5
Denver,2022-02-05 22:00:00+00:00,0.054,1.25,6.5,0.14500000000000002,0.0,0.0025,7.8,26.0,51.8,0.053,0.026500000000000003,0.001,0.05,1.2,4.5,8.9,1.3
Denver,2022-02-05 23:00:00+00:00,0.053,1.2,6.0,0.12,0.0,0.003,6.6,29.0,51.8,0.0505,0.005,0.018,0.048,1.6,7.0,4.8,2.0
Denver,2022-02-06 00:00:00+00:00,0.0505,1.6,7.0,0.155,0.0,0.0055,5.4,30.0,35.3,0.048,0.0036666666666666666,0.019,0.042,2.0,7.633333333333334,4.5,3.1
Denver,2022-02-06 01:00:00+00:00,0.048,2.0,8.0,0.19,0.0,0.008,4.0,32.0,25.9,0.026500000000000003,0.002333333333333333,0.024,0.025,4.5,8.266666666666667,3.45,6.1
Denver,2022-02-06 02:00:00+00:00,0.026500000000000003,4.5,15.5,0.32999999999999996,0.0,0.0275,0.2,48.0,7.6,0.005,0.001,0.029,0.0205,7.0,8.9,2.4,6.4
Denver,2022-02-06 03:00:00+00:00,0.005,7.0,23.0,0.47,0.0,0.047,0.2,47.0,0.0,0.0036666666666666666,0.018,0.036,0.016,7.633333333333334,4.8,1.8,6.7
Denver,2022-02-06 05:00:00+00:00,0.0036666666666666666,7.633333333333334,23.666666666666668,0.53,0.0,0.048,-2.5,67.0,0.0,0.002333333333333333,0.019,0.034,0.0155,8.266666666666667,4.5,1.6,6.2
Denver,2022-02-06 04:00:00+00:00,0.002333333333333333,8.266666666666667,24.333333333333332,0.59,0.0,0.049,-2.0,58.0,9.4,0.001,0.024,0.028,0.015,8.9,3.45,2.1,5.7
Denver,2022-02-06 06:00:00+00:00,0.001,8.9,25.0,0.65,0.0,0.05,0.2,45.0,5.4,0.018,0.029,0.016,0.019,4.8,2.4,2.4,4.8
Denver,2022-02-06 07:00:00+00:00,0.018,4.8,13.0,0.33,0.0,0.034,-0.4,55.0,16.6,0.019,0.036,0.035,0.021,4.5,1.8,2.2,4.2
Denver,2022-02-06 08:00:00+00:00,0.019,4.5,12.0,0.3,0.0,0.029,-0.7,65.0,22.3,0.024,0.034,0.039,0.023,3.45,1.6,1.8,3.6
Denver,2022-02-06 09:00:00+00:00,0.024,3.45,9.5,0.215,0.0,0.023,0.1,64.0,29.5,0.029,0.028,0.041,0.0245,2.4,2.1,1.8,3.25
Denver,2022-02-06 10:00:00+00:00,0.029,2.4,7.0,0.13,0.0,0.017,-1.1,74.0,20.5,0.036,0.016,0.042,0.026,1.8,2.4,1.9,2.9
Denver,2022-02-06 11:00:00+00:00,0.036,1.8,5.0,0.11,0.0,0.009,-2.4,80.0,13.0,0.034,0.035,0.045,0.028,1.6,2.2,1.8,3.3
Denver,2022-02-06 12:00:00+00:00,0.034,1.6,4.0,0.11,0.0,0.011,-2.7,80.0,18.4,0.028,0.039,0.046,0.024,2.1,1.8,2.0,3.2
Denver,2022-02-06 13:00:00+00:00,0.028,2.1,7.0,0.16,0.0,0.014,-4.6,68.0,7.2,0.016,0.041,0.048,0.019,2.4,1.8,1.5,3.2
Denver,2022-02-06 14:00:00+00:00,0.016,2.4,9.0,0.26,0.0,0.025,-6.2,88.0,3.6,0.035,0.042,0.05,0.017,2.2,1.9,1.3,3.7
Denver,2022-02-06 15:00:00+00:00,0.035,2.2,7.0,0.16,0.0,0.01,-5.8,83.0,2.9,0.039,0.045,0.048,0.025500000000000002,1.8,1.8,2.0,4.6
Denver,2022-02-06 16:00:00+00:00,0.039,1.8,7.0,0.17,0.0,0.008,0.0,55.0,13.0,0.041,0.046,0.042,0.034,1.8,2.0,3.1,4.5
Denver,2022-02-06 17:00:00+00:00,0.041,1.8,7.0,0.17,0.0,0.007,0.2,55.0,13.0,0.042,0.048,0.025,0.038,1.9,1.5,6.1,4.6
Denver,2022-02-06 18:00:00+00:00,0.042,1.9,7.0,0.16,0.0,0.006,1.4,49.0,14.8,0.045,0.05,0.0205,0.042,1.8,1.3,6.4,3.5
Denver,2022-02-06 19:00:00+00:00,0.045,1.8,7.0,0.16,0.0,0.004,1.8,48.0,22.3,0.046,0.048,0.016,0.046,2.0,2.0,6.7,2.9
Denver,2022-02-06 20:00:00+00:00,0.046,2.0,7.0,0.16,0.0,0.005,1.8,46.0,11.2,0.048,0.042,0.0155,0.047,1.5,3.1,6.2,2.6
Denver,2022-02-06 21:00:00+00:00,0.048,1.5,5.0,0.15,0.0,0.003,2.8,42.0,9.4,0.05,0.025,0.015,0.045,1.3,6.1,5.7,3.1
Denver,2022-02-06 22:00:00+00:00,0.05,1.3,4.0,0.14,0.0,0.003,2.8,40.0,7.6,0.048,0.0205,0.019,0.045,2.0,6.4,4.8,3.1
Denver,2022-02-06 23:00:00+00:00,0.048,2.0,7.0,0.15,0.0,0.005,1.9,42.0,0.0,0.042,0.016,0.021,0.037,3.1,6.7,4.2,3.9
Denver,2022-02-07 00:00:00+00:00,0.042,3.1,11.0,0.22,0.0,0.01,0.5,52.0,11.2,0.025,0.0155,0.023,0.016,6.1,6.2,3.6,6.1
Denver,2022-02-07 01:00:00+00:00,0.025,6.1,19.0,0.36,0.0,0.024,-3.0,67.0,13.0,0.0205,0.015,0.0245,0.041,6.4,5.7,3.25,3.1
Denver,2022-02-07 02:00:00+00:00,0.0205,6.4,19.5,0.37,0.0,0.026500000000000003,-3.8,69.0,13.0,0.016,0.019,0.026,0.035,6.7,4.8,2.9,4.0
Denver,2022-02-07 03:00:00+00:00,0.016,6.7,20.0,0.38,0.0,0.029,-2.8,60.0,16.6,0.0155,0.021,0.028,0.014,6.2,4.2,3.3,5.6
Denver,2022-02-07 04:00:00+00:00,0.0155,6.2,16.5,0.37,0.0,0.02666666666666667,-3.6,62.0,13.0,0.015,0.023,0.024,0.004,5.7,3.6,3.2,6.9
Denver,2022-02-07 05:00:00+00:00,0.015,5.7,13.0,0.36,0.0,0.024333333333333332,-4.2,67.0,14.8,0.019,0.0245,0.019,0.008,4.8,3.25,3.2,5.9
Denver,2022-02-07 06:00:00+00:00,0.019,4.8,10.0,0.3,0.0,0.022,-4.7,67.0,13.0,0.021,0.026,0.017,0.006,4.2,2.9,3.7,5.3
Denver,2022-02-07 07:00:00+00:00,0.021,4.2,9.0,0.26,0.0,0.021,-4.9,66.0,13.0,0.023,0.028,0.025500000000000002,0.018,3.6,3.3,4.6,3.6
Denver,2022-02-07 08:00:00+00:00,0.023,3.6,7.0,0.26,0.0,0.019,-5.4,65.0,14.8,0.0245,0.024,0.034,0.013,3.25,3.2,4.5,3.4
Denver,2022-02-07 09:00:00+00:00,0.0245,3.25,6.0,0.24,0.0,0.018000000000000002,-5.2,60.0,14.8,0.026,0.019,0.038,0.017,2.9,3.2,4.6,3.4
Denver,2022-02-07 10:00:00+00:00,0.026,2.9,5.0,0.22,0.0,0.017,-4.7,55.0,14.8,0.028,0.017,0.042,0.021,3.3,3.7,3.5,3.4
Denver,2022-02-07 11:00:00+00:00,0.028,3.3,8.0,0.2,0.0,0.016,-4.5,51.0,13.0,0.024,0.025500000000000002,0.046,0.02266666666666667,3.2,4.6,2.9,3.2333333333333334
