City,Time,O3,PM2.5,PM10,CO,SO2,NO2,NH3,Temp,RHum,WSpd,O3_P1,O3_P4,O3_P8,O3_P24,PM2.5_P1,PM2.5_P4,PM2.5_P8,PM2.5_P24
Bangkok,2021-09-19 20:00:00,0.0,230.13,230.13,7049.56,213.62,73.34,90.18,25.5,98.0,0.0,0.01,0.07,0.05,0.0,277.74,151.14,155.78,85.64
Bangkok,2021-09-19 21:00:00,0.01,277.74,277.74,8865.36,232.7,78.14,100.32,25.3,97.0,0.0,0.02,0.02,0.09,0.01,312.13,115.06,155.85,107.17
Bangkok,2021-09-19 22:00:00,0.02,312.13,312.13,10040.28,247.96,81.57,114.5,25.4,96.0,0.0,0.04,0.0,0.07,0.02,278.61,125.69,145.72,147.41
Bangkok,2021-09-19 23:00:00,0.04,278.61,278.61,9078.98,223.16,74.71,113.49,25.5,95.0,0.0,0.07,0.02,0.02,0.04,151.14,143.44,137.21,207.69
Bangkok,2021-09-20 00:00:00,0.07,151.14,151.14,5233.76,139.24,56.89,70.93,25.6,97.0,0.0,0.02,0.05,0.0,0.1,115.06,155.78,120.46,180.07
Bangkok,2021-09-20 01:00:00,0.02,115.06,115.06,4272.46,119.21,54.84,59.28,26.5,90.0,0.0,0.0,0.09,0.0,0.2,125.69,155.85,120.53,116.62
Bangkok,2021-09-20 02:00:00,0.0,125.69,125.69,4699.71,129.7,60.32,62.32,27.5,86.0,0.0,0.02,0.07,0.0,0.36,143.44,145.72,137.59,77.73
Bangkok,2021-09-20 03:00:00,0.02,143.44,143.44,5287.17,144.96,68.55,67.89,28.5,80.0,1.8,0.05,0.02,0.0,0.78,155.78,137.21,145.48,56.42
Bangkok,2021-09-20 04:00:00,0.05,155.78,155.78,5821.23,165.94,77.46,77.01,29.0,78.0,1.8,0.09,0.0,0.0,1.52,155.85,120.46,139.78,46.23
Bangkok,2021-09-20 05:00:00,0.09,155.85,155.85,6034.85,177.38,85.68,77.01,29.6,76.0,1.8,0.07,0.0,0.0,2.06,145.72,120.53,121.7,38.54
Bangkok,2021-09-20 06:00:00,0.07,145.72,145.72,5928.04,173.57,93.22,69.92,30.6,73.0,0.0,0.02,0.0,0.0,1.06,137.21,137.59,95.98,43.69
Bangkok,2021-09-20 07:00:00,0.02,137.21,137.21,5767.82,164.03,97.33,61.81,29.7,76.0,1.8,0.0,0.0,0.0,0.15,120.46,145.48,70.22,49.78
Bangkok,2021-09-20 08:00:00,0.0,120.46,120.46,5020.14,139.24,94.59,52.18,29.3,78.0,1.8,0.0,0.0,0.0,0.0,120.53,139.78,62.79,48.27
Bangkok,2021-09-20 09:00:00,0.0,120.53,120.53,4806.52,127.79,91.85,47.12,30.5,78.0,1.8,0.0,0.0,0.0,0.0,137.59,121.7,64.28,44.33
Bangkok,2021-09-20 10:00:00,0.0,137.59,137.59,5180.36,129.7,86.37,46.61,29.5,82.0,1.8,0.0,0.0,0.0,0.0,145.48,95.98,67.58,44.53
Bangkok,2021-09-20 11:00:00,0.0,145.48,145.48,5233.76,122.07,74.03,45.6,28.6,84.0,1.8,0.0,0.0,0.0,0.0,139.78,70.22,72.14,47.53
Bangkok,2021-09-20 12:00:00,0.0,139.78,139.78,4966.74,113.49,61.01,43.57,26.8,94.0,0.0,0.0,0.0,0.0,0.0,121.7,62.79,85.64,48.61
Bangkok,2021-09-20 13:00:00,0.0,121.7,121.7,4432.68,103.95,52.09,39.52,26.9,92.0,0.0,0.0,0.0,0.01,0.0,95.98,64.28,107.17,43.45
Bangkok,2021-09-20 14:00:00,0.0,95.98,95.98,3631.59,89.65,47.3,35.97,26.2,95.0,0.0,0.0,0.0,0.02,0.0,70.22,67.58,147.41,36.86
Bangkok,2021-09-20 15:00:00,0.0,70.22,70.22,2670.29,69.62,42.84,31.41,25.3,98.0,0.0,0.0,0.0,0.04,0.0,62.79,72.14,207.69,37.0
Bangkok,2021-09-20 16:00:00,0.0,62.79,62.79,2349.85,64.85,39.76,30.4,25.4,98.0,0.0,0.0,0.0,0.1,0.0,64.28,85.64,180.07,40.98
Bangkok,2021-09-20 17:00:00,0.0,64.28,64.28,2323.15,66.76,37.7,31.16,25.3,98.0,0.0,0.0,0.01,0.2,0.0,67.58,107.17,116.62,44.51
Bangkok,2021-09-20 18:00:00,0.0,67.58,67.58,2376.56,68.67,36.33,32.42,24.5,96.0,0.0,0.0,0.02,0.36,0.0,72.14,147.41,77.73,48.77
Bangkok,2021-09-20 19:00:00,0.0,72.14,72.14,2510.07,70.57,36.33,34.45,25.2,98.0,0.0,0.0,0.04,0.78,0.0,85.64,207.69,56.42,54.58
Bangkok,2021-09-20 20:00:00,0.0,85.64,85.64,3044.13,75.34,39.07,37.49,25.2,98.0,0.0,0.01,0.1,1.52,0.02,107.17,180.07,46.23,66.98
Bangkok,2021-09-20 21:00:00,0.01,107.17,107.17,4058.84,88.69,45.24,42.05,24.6,98.0,0.0,0.02,0.2,2.06,0.22,147.41,116.62,38.54,69.55
Bangkok,2021-09-20 22:00:00,0.02,147.41,147.41,5714.42,131.61,54.84,59.78,24.7,97.0,0.0,0.04,0.36,1.06,0.5,207.69,77.73,43.69,72.45
Bangkok,2021-09-20 23:00:00,0.04,207.69,207.69,7690.43,196.46,67.17,87.14,24.8,98.0,0.0,0.1,0.78,0.15,0.86,180.07,56.42,49.78,80.77
Bangkok,2021-09-21 00:00:00,0.1,180.07,180.07,6568.91,167.85,70.6,67.89,24.5,94.0,0.0,0.2,1.52,0.0,1.39,116.62,46.23,48.27,68.78
Bangkok,2021-09-21 01:00:00,0.2,116.62,116.62,4325.87,115.4,64.43,47.12,25.8,94.0,0.0,0.36,2.06,0.0,1.19,77.73,38.54,44.33,59.35
Bangkok,2021-09-21 02:00:00,0.36,77.73,77.73,3124.24,87.74,59.63,39.01,26.7,90.0,0.0,0.78,1.06,0.0,0.45,56.42,43.69,44.53,49.31
Bangkok,2021-09-21 03:00:00,0.78,56.42,56.42,2456.67,74.39,58.26,35.97,28.2,87.0,5.4,1.52,0.15,0.0,0.06,46.23,49.78,47.53,42.92
Bangkok,2021-09-21 04:00:00,1.52,46.23,46.23,2162.93,66.76,58.95,34.45,28.7,83.0,3.7,2.06,0.0,0.0,0.11,38.54,48.27,48.61,39.8
Bangkok,2021-09-21 05:00:00,2.06,38.54,38.54,1949.31,59.61,57.58,31.41,29.1,81.0,3.7,1.06,0.0,0.0,0.13,43.69,44.33,43.45,37.09
Bangkok,2021-09-21 06:00:00,1.06,43.69,43.69,2429.96,70.57,54.84,34.96,29.3,74.0,5.4,0.15,0.0,0.0,0.15,49.78,44.53,36.86,49.38
Bangkok,2021-09-21 07:00:00,0.15,49.78,49.78,2990.72,75.34,48.67,33.95,29.3,79.0,1.8,0.0,0.0,0.0,0.03,48.27,47.53,37.0,75.23
Bangkok,2021-09-21 08:00:00,0.0,48.27,48.27,2883.91,68.67,39.07,28.88,29.0,81.0,3.7,0.0,0.0,0.0,0.0,44.33,48.61,40.98,103.24
Bangkok,2021-09-21 09:00:00,0.0,44.33,44.33,2483.37,59.61,32.9,24.83,31.5,68.0,9.4,0.0,0.0,0.0,0.0,44.53,43.45,44.51,124.19
Bangkok,2021-09-21 10:00:00,0.0,44.53,44.53,2269.75,57.7,29.47,24.32,28.1,82.0,3.7,0.0,0.0,0.0,0.0,47.53,36.86,48.77,127.34
Bangkok,2021-09-21 11:00:00,0.0,47.53,47.53,2243.04,59.61,27.76,24.83,27.6,85.0,1.8,0.0,0.0,0.0,0.0,48.61,37.0,54.58,118.22
Bangkok,2021-09-21 12:00:00,0.0,48.61,48.61,2296.45,59.13,26.73,25.08,29.5,75.0,0.0,0.0,0.0,0.02,0.0,43.45,40.98,66.98,98.35
Bangkok,2021-09-21 13:00:00,0.0,43.45,43.45,2136.23,53.41,25.02,22.29,26.7,90.0,1.8,0.0,0.0,0.22,0.0,36.86,44.51,69.55,78.63
Bangkok,2021-09-21 14:00:00,0.0,36.86,36.86,1789.09,46.73,22.62,19.76,26.3,92.0,1.8,0.0,0.0,0.5,0.0,37.0,48.77,72.45,66.4
Bangkok,2021-09-21 15:00:00,0.0,37.0,37.0,1668.93,44.35,21.08,17.99,27.7,83.0,0.0,0.0,0.0,0.86,0.0,40.98,54.58,80.77,62.36
Bangkok,2021-09-21 16:00:00,0.0,40.98,40.98,1708.98,43.87,20.39,17.23,27.3,86.0,0.0,0.0,0.02,1.39,0.0,44.51,66.98,68.78,58.65
Bangkok,2021-09-21 17:00:00,0.0,44.51,44.51,1762.39,44.35,20.22,17.99,27.0,88.0,0.0,0.0,0.22,1.19,0.0,48.77,69.55,59.35,55.17
Bangkok,2021-09-21 18:00:00,0.0,48.77,48.77,1895.9,45.78,20.22,20.01,25.7,94.0,0.0,0.0,0.5,0.45,0.0,54.58,72.45,49.31,56.02
Bangkok,2021-09-21 19:00:00,0.0,54.58,54.58,2189.64,50.55,21.42,22.04,26.4,92.0,0.0,0.02,0.86,0.06,0.0,66.98,80.77,42.92,63.83
Bangkok,2021-09-21 20:00:00,0.02,66.98,66.98,3070.83,61.04,24.33,26.6,26.2,93.0,0.0,0.22,1.39,0.11,0.05,69.55,68.78,39.8,82.22
Bangkok,2021-09-21 21:00:00,0.22,69.55,69.55,3952.03,67.71,27.08,28.63,26.2,97.0,0.0,0.5,1.19,0.13,0.24,72.45,59.35,37.09,103.73
Bangkok,2021-09-21 22:00:00,0.5,72.45,72.45,4432.68,76.29,31.19,33.95,26.2,96.0,0.0,0.86,0.45,0.15,0.58,80.77,49.31,49.38,117.12
Bangkok,2021-09-21 23:00:00,0.86,80.77,80.77,4432.68,96.32,39.07,46.1,26.2,95.0,0.0,1.39,0.06,0.03,1.15,68.78,42.92,75.23,119.29
Bangkok,2021-09-22 00:00:00,1.39,68.78,68.78,3417.97,100.14,47.98,48.64,24.8,96.0,0.0,1.19,0.11,0.0,3.71,59.35,39.8,103.24,68.83
Bangkok,2021-09-22 01:00:00,1.19,59.35,59.35,2937.32,92.51,51.41,43.06,27.0,91.0,1.8,0.45,0.13,0.0,9.12,49.31,37.09,124.19,54.44
Bangkok,2021-09-22 02:00:00,0.45,49.31,49.31,2510.07,82.02,47.3,37.49,27.7,87.0,1.8,0.06,0.15,0.0,20.03,42.92,49.38,127.34,55.43
Bangkok,2021-09-22 03:00:00,0.06,42.92,42.92,2243.04,72.48,43.53,36.48,28.5,85.0,5.4,0.11,0.03,0.0,37.19,39.8,75.23,118.22,58.39
Bangkok,2021-09-22 04:00:00,0.11,39.8,39.8,2109.53,69.62,43.18,36.48,28.9,82.0,5.5,0.13,0.0,0.0,42.2,37.09,103.24,98.35,63.61
Bangkok,2021-09-22 05:00:00,0.13,37.09,37.09,2029.42,64.85,43.53,34.96,29.3,80.0,3.7,0.15,0.0,0.0,28.61,49.38,124.19,78.63,61.31
Bangkok,2021-09-22 06:00:00,0.15,49.38,49.38,3337.86,71.53,47.3,33.95,30.0,68.0,5.4,0.03,0.0,0.0,5.01,75.23,127.34,66.4,69.85
Bangkok,2021-09-22 07:00:00,0.03,75.23,75.23,5661.01,81.06,52.78,32.17,29.4,79.0,3.7,0.0,0.0,0.0,0.24,103.24,118.22,62.36,85.44
Bangkok,2021-09-22 08:00:00,0.0,103.24,103.24,7049.56,87.74,53.47,32.42,29.1,81.0,3.7,0.0,0.0,0.0,0.0,124.19,98.35,58.65,93.95
Bangkok,2021-09-22 09:00:00,0.0,124.19,124.19,7370.0,89.65,51.41,33.44,30.5,67.0,5.4,0.0,0.0,0.0,0.0,127.34,78.63,55.17,109.98
Bangkok,2021-09-22 10:00:00,0.0,127.34,127.34,6675.72,85.83,46.61,31.41,29.6,72.0,3.7,0.0,0.0,0.0,0.0,118.22,66.4,56.02,134.26
Bangkok,2021-09-22 11:00:00,0.0,118.22,118.22,5554.2,79.16,40.44,28.88,28.7,77.0,3.7,0.0,0.0,0.0,0.0,98.35,62.36,63.83,160.15
Bangkok,2021-09-22 12:00:00,0.0,98.35,98.35,4432.68,68.67,35.3,26.6,25.0,97.0,0.0,0.0,0.0,0.05,0.0,78.63,58.65,82.22,188.89
Bangkok,2021-09-22 13:00:00,0.0,78.63,78.63,3631.59,60.56,31.53,24.07,27.5,84.0,1.8,0.0,0.0,0.24,0.0,66.4,55.17,103.73,213.57
Bangkok,2021-09-22 14:00:00,0.0,66.4,66.4,3044.13,57.22,29.47,23.31,27.1,86.0,1.8,0.0,0.0,0.58,0.0,62.36,56.02,117.12,236.8
Bangkok,2021-09-22 15:00:00,0.0,62.36,62.36,2616.88,57.22,29.13,24.32,25.5,93.0,0.0,0.0,0.0,1.15,0.0,58.65,63.83,119.29,257.0
Bangkok,2021-09-22 16:00:00,0.0,58.65,58.65,2269.75,56.74,29.13,25.08,25.5,93.0,0.0,0.0,0.05,3.71,0.0,55.17,82.22,68.83,261.0
Bangkok,2021-09-22 17:00:00,0.0,55.17,55.17,2082.82,57.22,29.82,25.84,25.5,94.0,0.0,0.0,0.24,9.12,0.0,56.02,103.73,54.44,256.22
Bangkok,2021-09-22 18:00:00,0.0,56.02,56.02,2136.23,61.99,31.19,28.12,25.7,98.0,0.0,0.0,0.58,20.03,0.0,63.83,117.12,55.43,250.43
Bangkok,2021-09-22 19:00:00,0.0,63.83,63.83,2483.37,73.43,33.93,33.95,25.6,93.0,0.0,0.05,1.15,37.19,0.0,82.22,119.29,58.39,234.47
Bangkok,2021-09-22 20:00:00,0.05,82.22,82.22,3417.97,93.46,39.41,45.09,25.7,93.0,0.0,0.24,3.71,42.2,0.04,103.73,68.83,63.61,197.12
Bangkok,2021-09-22 21:00:00,0.24,103.73,103.73,4806.52,120.16,46.61,57.76,25.8,96.0,0.0,0.58,9.12,28.61,0.32,117.12,54.44,61.31,138.33
Bangkok,2021-09-22 22:00:00,0.58,117.12,117.12,5661.01,141.14,53.47,67.89,25.8,96.0,0.0,1.15,20.03,5.01,0.88,119.29,55.43,69.85,102.8
Bangkok,2021-09-22 23:00:00,1.15,119.29,119.29,5554.2,158.31,61.01,82.08,25.9,95.0,0.0,3.71,37.19,0.24,3.04,68.83,58.39,85.44,76.85
Bangkok,2021-09-23 00:00:00,3.71,68.83,68.83,3204.35,103.0,60.32,58.26,26.5,93.0,0.0,9.12,42.2,0.0,5.9,54.44,63.61,93.95,39.57
Bangkok,2021-09-23 01:00:00,9.12,54.44,54.44,2483.37,83.92,68.55,49.65,26.8,90.0,0.0,20.03,28.61,0.0,5.99,55.43,61.31,109.98,31.87
Bangkok,2021-09-23 02:00:00,20.03,55.43,55.43,2323.15,79.16,79.51,46.61,27.8,85.0,1.8,37.19,5.01,0.0,5.41,58.39,69.85,134.26,30.1
Bangkok,2021-09-23 03:00:00,37.19,58.39,58.39,2216.34,73.43,84.31,42.56,30.2,73.0,0.0,42.2,0.24,0.0,4.2,63.61,85.44,160.15,29.32
Bangkok,2021-09-23 04:00:00,42.2,63.61,63.61,2269.75,76.29,90.48,42.05,29.2,78.0,1.8,28.61,0.0,0.0,2.62,61.31,93.95,188.89,33.1
Bangkok,2021-09-23 05:00:00,28.61,61.31,61.31,2349.85,77.25,95.96,42.56,29.7,76.0,3.7,5.01,0.0,0.0,1.22,69.85,109.98,213.57,38.22
Bangkok,2021-09-23 06:00:00,5.01,69.85,69.85,3257.75,100.14,101.45,50.16,32.4,66.0,5.4,0.24,0.0,0.0,0.1,85.44,134.26,236.8,59.85
Bangkok,2021-09-23 07:00:00,0.24,85.44,85.44,4486.08,125.89,91.85,55.22,30.1,73.0,3.7,0.0,0.0,0.0,0.03,93.95,160.15,257.0,91.05
Bangkok,2021-09-23 08:00:00,0.0,93.95,93.95,4913.33,129.7,83.63,52.69,30.0,74.0,3.7,0.0,0.0,0.0,0.0,109.98,188.89,261.0,112.89
Bangkok,2021-09-23 09:00:00,0.0,109.98,109.98,5340.58,131.61,80.2,51.68,31.5,64.0,3.6,0.0,0.0,0.0,0.0,134.26,213.57,256.22,131.63
Bangkok,2021-09-23 10:00:00,0.0,134.26,134.26,6034.85,139.24,78.83,52.69,30.5,69.0,3.7,0.0,0.0,0.0,0.0,160.15,236.8,250.43,139.46
Bangkok,2021-09-23 11:00:00,0.0,160.15,160.15,6568.91,146.87,79.51,55.73,29.5,75.0,1.8,0.0,0.0,0.0,0.0,188.89,257.0,234.47,125.98
Bangkok,2021-09-23 12:00:00,0.0,188.89,188.89,7370.0,143.05,78.83,53.2,28.0,82.0,0.0,0.0,0.0,0.04,0.0,213.57,261.0,197.12,98.66
Bangkok,2021-09-23 13:00:00,0.0,213.57,213.57,8117.68,125.89,73.34,43.06,28.0,83.0,1.8,0.0,0.0,0.32,0.0,236.8,256.22,138.33,79.44
Bangkok,2021-09-23 14:00:00,0.0,236.8,236.8,8651.73,114.44,68.55,36.99,27.6,85.0,1.8,0.0,0.0,0.88,0.0,257.0,250.43,102.8,61.64
Bangkok,2021-09-23 15:00:00,0.0,257.0,257.0,8544.92,103.95,62.38,34.96,28.2,83.0,0.0,0.0,0.0,3.04,0.0,261.0,234.47,76.85,44.04
Bangkok,2021-09-23 16:00:00,0.0,261.0,261.0,8117.68,102.04,58.26,36.99,27.9,85.0,0.0,0.0,0.04,5.9,0.0,256.22,197.12,39.57,39.17
Bangkok,2021-09-23 17:00:00,0.0,256.22,256.22,7476.81,109.67,56.89,42.05,27.6,86.0,0.0,0.0,0.32,5.99,0.0,250.43,138.33,31.87,42.18
Bangkok,2021-09-23 18:00:00,0.0,250.43,250.43,7049.56,120.16,56.89,46.1,27.4,87.0,0.0,0.0,0.88,5.41,0.0,234.47,102.8,30.1,47.49
Bangkok,2021-09-23 19:00:00,0.0,234.47,234.47,6622.31,117.3,52.78,42.56,27.1,88.0,0.0,0.04,3.04,4.2,0.0,197.12,76.85,29.32,50.75
Bangkok,2021-09-23 20:00:00,0.04,197.12,197.12,6088.26,110.63,47.3,40.53,26.9,88.0,0.0,0.32,5.9,2.62,0.02,138.33,39.57,33.1,54.81
Bangkok,2021-09-23 21:00:00,0.32,138.33,138.33,5233.76,111.58,42.5,48.13,26.7,93.0,0.0,0.88,5.99,1.22,0.18,102.8,31.87,38.22,58.95
Bangkok,2021-09-23 22:00:00,0.88,102.8,102.8,4646.3,105.86,40.1,52.69,26.6,92.0,0.0,3.04,5.41,0.1,0.44,76.85,30.1,59.85,61.72
Bangkok,2021-09-23 23:00:00,3.04,76.85,76.85,3524.78,98.23,50.04,55.73,26.5,92.0,0.0,5.9,4.2,0.03,0.57,39.57,29.32,91.05,58.28
Bangkok,2021-09-24 00:00:00,5.9,39.57,39.57,1869.2,60.56,50.72,34.96,26.4,92.0,0.0,5.99,2.62,0.0,0.92,31.87,33.1,112.89,43.87
Bangkok,2021-09-24 01:00:00,5.99,31.87,31.87,1575.47,53.88,45.24,31.16,27.3,87.0,1.8,5.41,1.22,0.0,1.07,30.1,38.22,131.63,39.43
Bangkok,2021-09-24 02:00:00,5.41,30.1,30.1,1522.06,52.45,45.24,30.15,28.3,82.0,1.8,4.2,0.1,0.0,1.45,29.32,59.85,139.46,37.6
Bangkok,2021-09-24 03:00:00,4.2,29.32,29.32,1535.42,52.45,44.55,28.63,30.4,67.0,3.6,2.62,0.03,0.0,2.86,33.1,91.05,125.98,35.96
Bangkok,2021-09-24 04:00:00,2.62,33.1,33.1,1762.39,60.56,45.24,31.92,30.7,67.0,3.7,1.22,0.0,0.0,3.22,38.22,112.89,98.66,40.15
Bangkok,2021-09-24 05:00:00,1.22,38.22,38.22,2082.82,68.67,44.55,35.47,31.0,67.0,3.7,0.1,0.0,0.0,1.74,59.85,131.63,79.44,42.64
Bangkok,2021-09-24 06:00:00,0.1,59.85,59.85,3898.62,84.88,47.3,42.05,31.6,62.0,9.4,0.03,0.0,0.0,0.58,91.05,139.46,61.64,49.27
Bangkok,2021-09-24 07:00:00,0.03,91.05,91.05,6355.29,95.37,49.35,41.04,31.0,69.0,3.7,0.0,0.0,0.0,0.08,112.89,125.98,44.04,57.11
Bangkok,2021-09-24 08:00:00,0.0,112.89,112.89,7370.0,90.6,47.98,35.47,30.8,70.0,3.7,0.0,0.0,0.0,0.0,131.63,98.66,39.17,57.44
Bangkok,2021-09-24 09:00:00,0.0,131.63,131.63,7583.62,88.69,47.3,32.17,30.6,71.0,5.4,0.0,0.0,0.0,0.0,139.46,79.44,42.18,54.66
Bangkok,2021-09-24 10:00:00,0.0,139.46,139.46,6835.94,86.78,45.24,29.64,29.9,72.0,1.8,0.0,0.0,0.0,0.0,125.98,61.64,47.49,51.22
Bangkok,2021-09-24 11:00:00,0.0,125.98,125.98,5447.39,81.06,41.81,27.61,29.0,77.0,1.8,0.0,0.0,0.0,0.0,98.66,44.04,50.75,47.95
Bangkok,2021-09-24 12:00:00,0.0,98.66,98.66,4058.84,75.34,39.41,27.36,28.2,85.0,0.0,0.0,0.0,0.02,0.0,79.44,39.17,54.81,45.27
Bangkok,2021-09-24 13:00:00,0.0,79.44,79.44,3284.45,71.53,35.3,26.09,27.7,84.0,1.8,0.0,0.0,0.18,0.0,61.64,42.18,58.95,39.98
Bangkok,2021-09-24 14:00:00,0.0,61.64,61.64,2483.37,61.99,29.13,22.8,27.2,86.0,1.8,0.0,0.0,0.44,0.0,44.04,47.49,61.72,33.57
Bangkok,2021-09-24 15:00:00,0.0,44.04,44.04,1735.69,47.21,23.65,18.24,26.5,89.0,7.6,0.0,0.0,0.57,0.0,39.17,50.75,58.28,31.15
Bangkok,2021-09-24 16:00:00,0.0,39.17,39.17,1495.36,43.39,21.94,17.48,26.4,89.0,5.5,0.0,0.02,0.92,0.0,42.18,54.81,43.87,29.19
Bangkok,2021-09-24 17:00:00,0.0,42.18,42.18,1575.47,47.21,21.94,19.0,26.3,90.0,3.7,0.0,0.18,1.07,0.0,47.49,58.95,39.43,26.04
Bangkok,2021-09-24 18:00:00,0.0,47.49,47.49,1762.39,53.88,22.62,20.77,26.0,92.0,1.8,0.0,0.44,1.45,0.0,50.75,61.72,37.6,24.17
Bangkok,2021-09-24 19:00:00,0.0,50.75,50.75,1949.31,59.61,22.96,22.55,26.1,91.0,1.8,0.02,0.57,2.86,0.0,54.81,58.28,35.96,26.11
Bangkok,2021-09-24 20:00:00,0.02,54.81,54.81,2296.45,63.9,22.28,24.83,26.1,91.0,1.8,0.18,0.92,3.22,0.0,58.95,43.87,40.15,32.36
Bangkok,2021-09-24 21:00:00,0.18,58.95,58.95,2830.51,68.67,22.96,28.12,25.8,93.0,0.0,0.44,1.07,1.74,0.06,61.72,39.43,42.64,33.8
Bangkok,2021-09-24 22:00:00,0.44,61.72,61.72,3097.53,75.34,25.71,31.67,25.8,93.0,0.0,0.57,1.45,0.58,0.23,58.28,37.6,49.27,32.72
Bangkok,2021-09-24 23:00:00,0.57,58.28,58.28,2803.8,77.25,29.13,34.45,25.8,93.0,1.8,0.92,2.86,0.08,0.49,43.87,35.96,57.11,32.16
Bangkok,2021-09-25 00:00:00,0.92,43.87,43.87,2082.82,63.9,31.53,31.16,25.5,96.0,0.0,1.07,3.22,0.0,0.64,39.43,40.15,57.44,30.37
Bangkok,2021-09-25 01:00:00,1.07,39.43,39.43,1869.2,60.56,35.99,30.65,26.6,89.0,1.8,1.45,1.74,0.0,0.84,37.6,42.64,54.66,30.68
Bangkok,2021-09-25 02:00:00,1.45,37.6,37.6,1815.8,58.17,40.78,29.89,27.4,85.0,1.8,2.86,0.58,0.0,1.0,35.96,49.27,51.22,29.94
Bangkok,2021-09-25 03:00:00,2.86,35.96,35.96,1762.39,55.79,43.87,27.61,26.2,93.0,0.0,3.22,0.08,0.0,4.78,40.15,57.11,47.95,33.52
Bangkok,2021-09-25 04:00:00,3.22,40.15,40.15,1949.31,60.08,52.09,28.63,27.3,87.0,1.8,1.74,0.0,0.0,4.38,42.64,57.44,45.27,37.1
Bangkok,2021-09-25 05:00:00,1.74,42.64,42.64,2109.53,62.94,56.89,28.88,28.5,81.0,3.7,0.58,0.0,0.0,2.91,49.27,54.66,39.98,37.63
Bangkok,2021-09-25 06:00:00,0.58,49.27,49.27,2590.18,69.62,63.06,30.91,27.5,85.0,5.4,0.08,0.0,0.0,0.35,57.11,51.22,33.57,43.12
Bangkok,2021-09-25 07:00:00,0.08,57.11,57.11,3204.35,75.34,65.12,30.91,29.4,77.0,3.7,0.0,0.0,0.0,0.04,57.44,47.95,31.15,52.57
Bangkok,2021-09-25 08:00:00,0.0,57.44,57.44,3231.05,70.57,57.58,27.87,29.1,79.0,3.7,0.0,0.0,0.0,0.0,54.66,45.27,29.19,57.33
Bangkok,2021-09-25 09:00:00,0.0,54.66,54.66,2937.32,63.9,47.3,25.33,28.8,79.0,5.4,0.0,0.0,0.0,0.0,51.22,39.98,26.04,50.94
Bangkok,2021-09-25 10:00:00,0.0,51.22,51.22,2590.18,56.74,40.1,23.05,28.1,82.0,3.7,0.0,0.0,0.0,0.0,47.95,33.57,24.17,47.05
Bangkok,2021-09-25 11:00:00,0.0,47.95,47.95,2296.45,51.5,35.99,21.03,27.4,86.0,3.7,0.0,0.0,0.0,0.0,45.27,31.15,26.11,50.31
Bangkok,2021-09-25 12:00:00,0.0,45.27,45.27,2216.34,43.39,32.56,17.48,28.0,84.0,0.0,0.0,0.0,0.0,0.0,39.98,29.19,32.36,53.36
Bangkok,2021-09-25 13:00:00,0.0,39.98,39.98,2136.23,34.81,28.79,13.93,26.5,90.0,1.8,0.0,0.0,0.06,0.0,33.57,26.04,33.8,52.31
Bangkok,2021-09-25 14:00:00,0.0,33.57,33.57,1815.8,29.33,24.68,12.29,26.2,92.0,1.8,0.0,0.0,0.23,0.0,31.15,24.17,32.72,56.0
Bangkok,2021-09-25 15:00:00,0.0,31.15,31.15,1548.77,27.9,21.59,12.41,24.6,96.0,0.0,0.0,0.0,0.49,0.0,29.19,26.11,32.16,66.97
Bangkok,2021-09-25 16:00:00,0.0,29.19,29.19,1335.14,27.42,19.88,12.67,26.0,93.0,0.0,0.0,0.0,0.64,0.0,26.04,32.36,30.37,78.27
Bangkok,2021-09-25 17:00:00,0.0,26.04,26.04,1161.58,27.42,18.34,13.05,25.9,94.0,0.0,0.0,0.06,0.84,0.0,24.17,33.8,30.68,83.96
Bangkok,2021-09-25 18:00:00,0.0,24.17,24.17,1108.17,29.56,17.65,14.57,24.4,96.0,0.0,0.0,0.23,1.0,0.0,26.11,32.72,29.94,79.78
Bangkok,2021-09-25 19:00:00,0.0,26.11,26.11,1228.33,32.9,18.51,16.21,25.8,94.0,0.0,0.0,0.49,4.78,0.0,32.36,32.16,33.52,76.11
Bangkok,2021-09-25 20:00:00,0.0,32.36,32.36,1668.93,39.58,21.59,19.51,25.7,94.0,0.0,0.06,0.64,4.38,0.01,33.8,30.37,37.1,82.21
Bangkok,2021-09-25 21:00:00,0.06,33.8,33.8,2056.12,43.39,23.99,19.25,24.6,99.0,0.0,0.23,0.84,2.91,0.15,32.72,30.68,37.63,78.66
Bangkok,2021-09-25 22:00:00,0.23,32.72,32.72,2162.93,44.35,25.02,19.25,24.8,95.0,0.0,0.49,1.0,0.35,0.54,32.16,29.94,43.12,84.31
Bangkok,2021-09-25 23:00:00,0.49,32.16,32.16,1976.01,45.78,26.05,20.77,25.0,96.0,0.0,0.64,4.78,0.04,1.2,30.37,33.52,52.57,108.9
Bangkok,2021-09-26 00:00:00,0.64,30.37,30.37,1789.09,45.78,28.1,21.03,25.1,99.0,0.0,0.84,4.38,0.0,1.08,30.68,37.1,57.33,90.69
Bangkok,2021-09-26 01:00:00,0.84,30.68,30.68,1762.39,46.73,31.53,21.28,25.8,94.0,1.8,1.0,2.91,0.0,1.2,29.94,37.63,50.94,72.5
Bangkok,2021-09-26 02:00:00,1.0,29.94,29.94,1762.39,45.78,34.62,20.77,26.5,92.0,1.8,4.78,0.35,0.0,1.22,33.52,43.12,47.05,58.76
